v0,3.1,-2.5,1.2,90,0,0
v1,3.04,-2.5,1.2,90,0,0
v2,2.98,-2.5,1.2,90,0,0
v3,2.92,-2.5,1.2,90,0,0
v4,2.8600000000000003,-2.5,1.2,90,0,0
v5,2.8000000000000003,-2.5,1.2,90,0,0
v6,2.75,-2.5,1.2,90,0,0
v7,2.69,-2.5,1.2,90,0,0
v8,2.63,-2.5,1.2,90,0,0
v9,2.5700000000000003,-2.5,1.2,90,0,0
v10,2.5100000000000002,-2.5,1.2,90,0,0
v11,2.45,-2.5,1.2,90,0,0
v12,2.4,-2.5,1.2,90,0,0
v13,2.34,-2.5,1.2,90,0,0
v14,2.2800000000000002,-2.5,1.2,90,0,0
v15,2.22,-2.5,1.2,90,0,0
v16,2.16,-2.5,1.2,90,0,0
v17,2.1,-2.5,1.2,90,0,0
v18,3.1,-2.5,1.4000000000000001,90,0,0
v19,3.04,-2.5,1.4000000000000001,90,0,0
v20,2.98,-2.5,1.4000000000000001,90,0,0
v21,2.92,-2.5,1.4000000000000001,90,0,0
v22,2.8600000000000003,-2.5,1.4000000000000001,90,0,0
v23,2.8000000000000003,-2.5,1.4000000000000001,90,0,0
v24,2.75,-2.5,1.4000000000000001,90,0,0
v25,2.69,-2.5,1.4000000000000001,90,0,0
v26,2.63,-2.5,1.4000000000000001,90,0,0
v27,2.5700000000000003,-2.5,1.4000000000000001,90,0,0
v28,2.5100000000000002,-2.5,1.4000000000000001,90,0,0
v29,2.45,-2.5,1.4000000000000001,90,0,0
v30,2.4,-2.5,1.4000000000000001,90,0,0
v31,2.34,-2.5,1.4000000000000001,90,0,0
v32,2.2800000000000002,-2.5,1.4000000000000001,90,0,0
v33,2.22,-2.5,1.4000000000000001,90,0,0
v34,2.16,-2.5,1.4000000000000001,90,0,0
v35,2.1,-2.5,1.4000000000000001,90,0,0
