v0,0,-0.2,1.2,0,0,0
v1,0,-0.1,1.2,0,0,0
v2,0,0.0,1.2,0,0,0
v3,0,0.10000000000000003,1.2,0,0,0
v4,0,0.2,1.2,0,0,0
v5,0,-0.2,1.0999999999999999,0,0,0
v6,0,-0.1,1.0999999999999999,0,0,0
v7,0,0.0,1.0999999999999999,0,0,0
v8,0,0.10000000000000003,1.0999999999999999,0,0,0
v9,0,0.2,1.0999999999999999,0,0,0
v10,0,-0.2,1.0,0,0,0
v11,0,-0.1,1.0,0,0,0
v12,0,0.0,1.0,0,0,0
v13,0,0.10000000000000003,1.0,0,0,0
v14,0,0.2,1.0,0,0,0
v15,0,-0.2,0.8999999999999999,0,0,0
v16,0,-0.1,0.8999999999999999,0,0,0
v17,0,0.0,0.8999999999999999,0,0,0
v18,0,0.10000000000000003,0.8999999999999999,0,0,0
v19,0,0.2,0.8999999999999999,0,0,0
v20,0,-0.2,0.7999999999999999,0,0,0
v21,0,-0.1,0.7999999999999999,0,0,0
v22,0,0.0,0.7999999999999999,0,0,0
v23,0,0.10000000000000003,0.7999999999999999,0,0,0
v24,0,0.2,0.7999999999999999,0,0,0
