v0,0,0,0,180,0,0
v1,0,0,20,180,0,0
v2,0,0,-20,180,0,0
v3,0,10,10,180,0,0
v4,0,-10,10,180,0,0
v5,0,10,-10,180,0,0
v6,0,-10,-10,180,0,0
